time,WMA_daily_5_close,Company,WMA_daily_10_close,"FAMA_MAMA_daily_close_(0.1, 0.1)","MAMA_daily_close_(0.1, 0.1)","FAMA_MAMA_daily_close_(0.25, 0.25)","MAMA_daily_close_(0.25, 0.25)"
2019-08-27,76.0867,ABT,76.538,77.0959,77.2441,77.5083,76.4982
2019-08-28,76.2772,ABT,76.5624,77.1015,77.2084,77.3942,76.5953
2019-08-29,76.6917,ABT,76.6818,77.108,77.2309,77.3205,76.805
2019-08-30,77.2309,ABT,76.8695,77.1174,77.2969,77.29,77.0764
2019-09-03,77.1804,ABT,76.8391,77.1236,77.2413,77.2528,76.9924
2019-09-04,77.1213,ABT,76.8602,77.1277,77.2058,77.2169,76.9659
2019-09-05,77.5389,ABT,77.1654,77.1377,77.3272,77.231,77.3295
2019-09-06,77.8967,ABT,77.4773,77.1533,77.4493,77.2814,77.6341
2019-09-09,77.6265,ABT,77.4594,77.1653,77.393,77.3021,77.4472
2019-09-10,77.1159,ABT,77.2358,77.1695,77.2501,77.2739,77.0765
2019-09-11,77.0556,ABT,77.2282,77.1731,77.2411,77.2518,77.0974
2019-09-12,77.1871,ABT,77.3206,77.1792,77.2961,77.2542,77.2706
2019-09-13,77.0745,ABT,77.2406,77.1833,77.2597,77.2457,77.186
2019-09-16,76.7927,ABT,77.0187,77.1813,77.1438,77.2043,76.9148
2019-09-17,76.6302,ABT,76.8658,77.1752,77.0597,77.149,76.7616
2019-09-18,76.4634,ABT,76.7309,77.1659,76.9894,77.0879,76.6605
2019-09-19,76.2255,ABT,76.5375,77.1521,76.8887,77.0133,76.491
2019-09-20,76.2145,ABT,76.4466,77.136,76.83,76.9421,76.4438
2019-09-23,76.1177,ABT,76.3267,77.1161,76.7389,76.8634,76.3125
2019-09-24,75.814,ABT,76.105,77.0899,76.5912,76.7617,76.0497
2019-09-25,75.7075,ABT,75.9657,77.0602,76.4965,76.6601,75.9485
2019-09-26,75.5876,ABT,75.8208,77.0268,76.3931,76.5559,75.827
2019-09-27,75.2529,ABT,75.5821,76.9868,76.2252,76.43,75.5486
2019-09-30,75.5809,ABT,75.6875,76.9495,76.2411,76.3459,75.7576
2019-10-01,75.3211,ABT,75.484,76.9064,76.0883,76.2398,75.4966
2019-10-02,74.3947,ABT,74.926,76.8481,75.74,76.0565,74.7736
2019-10-03,74.1397,ABT,74.6918,76.784,75.5671,75.8723,74.5829
2019-10-04,74.2615,ABT,74.6461,76.7196,75.4954,75.7195,74.6498
2019-10-07,74.085,ABT,74.4692,76.6508,75.3442,75.565,74.4832
2019-10-08,73.2986,ABT,73.9075,76.5672,74.9771,75.3419,73.7808
2019-10-09,73.0162,ABT,73.5753,76.4757,74.7372,75.1092,73.48
2019-10-10,72.9304,ABT,73.4052,76.3809,74.5796,74.8956,73.4004
2019-10-11,72.8434,ABT,73.2453,76.2828,74.4205,74.6958,73.2974
2019-10-14,72.9386,ABT,73.1485,76.1834,74.2947,74.5168,73.2636
2019-10-15,73.7484,ABT,73.4703,76.0932,74.3794,74.4188,73.7333
2019-10-16,74.2659,ABT,73.7509,76.0104,74.4374,74.3715,74.0397
2019-10-17,74.808,ABT,74.0887,75.9371,74.5445,74.3759,74.407
2019-10-18,75.3188,ABT,74.4676,75.8742,74.6785,74.426,74.7764
2019-10-21,75.2883,ABT,74.6377,75.8152,74.6947,74.4717,74.7922
2019-10-22,74.8068,ABT,74.6073,75.7548,74.6074,74.4815,74.5498
2019-10-23,74.6363,ABT,74.6594,75.6969,74.5958,74.4882,74.5352
2019-10-24,74.5244,ABT,74.6918,75.6417,74.5936,74.4953,74.5449
2019-10-25,74.5636,ABT,74.7468,75.5906,74.6183,74.5107,74.6186
2019-10-28,74.9809,ABT,74.9364,75.5477,74.733,74.56,74.9053
2019-10-29,75.5779,ABT,75.2104,75.5157,74.9086,74.6527,75.3014
2019-10-30,76.1682,ABT,75.5532,75.4958,75.1181,74.787,75.7268
2019-10-31,76.4688,ABT,75.7922,75.4845,75.2699,74.9329,75.9541
2019-11-01,76.3417,ABT,75.8523,75.4763,75.3195,75.0546,75.907
2019-11-04,76.0185,ABT,75.8413,75.4687,75.3237,75.1441,75.7708
2019-11-05,75.7588,ABT,75.8408,75.4622,75.3386,75.2131,75.6961
2019-11-06,75.8052,ABT,75.9403,75.4602,75.4234,75.2889,75.8189
2019-11-07,75.9885,ABT,76.054,75.4634,75.5246,75.3744,75.9728
2019-11-08,76.2922,ABT,76.1921,75.4726,75.6476,75.4736,76.1685
2019-11-11,76.5361,ABT,76.2988,75.487,75.7603,75.5794,76.3198
2019-11-12,76.863,ABT,76.4838,75.5084,75.9148,75.7027,76.5662
2019-11-13,77.031,ABT,76.6339,75.5351,76.0428,75.8303,76.7235
2019-11-14,77.1013,ABT,76.7639,75.5658,76.1489,75.9539,76.8186
2019-11-15,77.6127,ABT,77.1504,75.607,76.3901,76.1164,77.2542
2019-11-18,77.5608,ABT,77.2444,75.6504,76.4743,76.2579,77.2487
2019-11-19,77.4875,ABT,77.3094,75.6955,76.5529,76.3821,77.2514
2019-11-20,77.295,ABT,77.2752,75.7401,76.5869,76.4796,77.1618
2019-11-21,77.0585,ABT,77.1932,75.783,76.5982,76.5504,77.0464
2019-11-22,76.8673,ABT,77.1164,75.8245,76.6139,76.6033,76.9737
2019-11-25,77.0255,ABT,77.1646,75.8682,76.6968,76.6643,77.091
2019-11-26,77.4539,ABT,77.3555,75.9176,76.8567,76.7553,77.3921
2019-11-27,77.8132,ABT,77.5285,75.9717,77.0005,76.8631,77.6179
2019-11-29,78.0882,ABT,77.6865,76.0298,77.1328,76.9795,77.7941
2019-12-02,77.9678,ABT,77.6657,76.0866,77.1656,77.0709,77.7109
2019-12-03,77.7545,ABT,77.6399,76.1413,77.1814,77.1388,77.6141
2019-12-04,77.7997,ABT,77.749,76.1978,77.2708,77.2126,77.7294
2019-12-05,77.8779,ABT,77.8533,76.2557,77.3568,77.2897,77.8296
2019-12-06,78.0405,ABT,77.9752,76.3158,77.4561,77.3735,77.9598
2019-12-09,77.7093,ABT,77.7987,76.3699,77.398,77.4129,77.6885
2019-12-10,77.628,ABT,77.735,76.4218,77.4089,77.4417,77.6431
2019-12-11,77.6415,ABT,77.7285,76.4733,77.4508,77.4726,77.6893
2019-12-12,77.9953,ABT,77.9072,76.5289,77.5856,77.5344,77.9668
2019-12-13,78.4206,ABT,78.14,76.5895,77.7418,77.6254,78.2621
2019-12-16,78.808,ABT,78.3661,76.6544,77.887,77.734,78.4949
2019-12-17,79.2424,ABT,78.6708,76.7256,78.0782,77.8699,78.8208
2019-12-18,79.4844,ABT,78.9088,76.8012,78.2383,78.0156,79.0355
2019-12-19,79.7313,ABT,79.1876,76.8822,78.4209,78.1752,79.2927
2019-12-20,79.683,ABT,79.3162,76.9642,78.522,78.3193,79.3275
2019-12-23,79.8266,ABT,79.5402,77.0498,78.6762,78.4683,79.5117
2019-12-24,79.8908,ABT,79.6945,77.1377,78.8086,78.614,79.6338
2019-12-26,79.9415,ABT,79.8035,77.2272,78.9278,78.7529,79.7254
2019-12-27,80.0075,ABT,79.893,77.3182,79.046,78.8865,79.8216
2019-12-30,79.8871,ABT,79.8587,77.4071,79.0974,78.9952,79.7562
2019-12-31,79.7765,ABT,79.8268,77.4942,79.1492,79.0859,79.721
2020-01-02,79.7234,ABT,79.8023,77.5797,79.2041,79.1646,79.7152
2020-01-03,79.3665,ABT,79.603,77.6586,79.1563,79.2025,79.4679
2020-01-06,79.2321,ABT,79.496,77.7334,79.1545,79.2254,79.3856
2020-01-07,79.0157,ABT,79.3259,77.8021,79.1089,79.2239,79.2138
2020-01-08,78.9638,ABT,79.2274,77.867,79.1,79.2166,79.1652
2020-01-09,79.0219,ABT,79.1862,77.9293,79.113,79.2122,79.1815
2020-01-10,78.7811,ABT,78.9791,77.9841,79.0257,79.179,78.9462
2020-01-13,78.4994,ABT,78.7639,78.0312,78.9252,79.1209,78.7147
2020-01-14,78.5917,ABT,78.7501,78.0759,78.9245,79.0765,78.7657
2020-01-15,79.1724,ABT,79.0224,78.1258,79.0749,79.0896,79.1813
2020-01-16,79.9354,ABT,79.4305,78.1842,79.293,79.1659,79.7001
2020-01-17,80.7843,ABT,79.9308,78.2527,79.5557,79.302,80.2549
2020-01-21,81.6118,ABT,80.4952,78.3331,79.8592,79.4942,80.8389
2020-01-22,82.7881,ABT,81.3533,78.4328,80.3285,79.7783,81.7671
2020-01-23,83.2422,ABT,81.9158,78.5435,80.6468,80.0814,82.2032
2020-01-24,83.3895,ABT,82.3415,78.6615,80.9029,80.378,82.4544
2020-01-27,83.1581,ABT,82.5592,78.7814,81.0588,80.6378,82.4564
2020-01-28,82.8753,ABT,82.6919,78.902,81.1946,80.8639,82.4463
2020-01-29,82.4813,ABT,82.6777,79.0209,81.2799,81.0492,82.3468
2020-01-30,82.2604,ABT,82.6099,79.1378,81.3586,81.2027,82.2767
2020-01-31,81.5161,ABT,82.1743,79.2431,81.2434,81.2723,81.7593
2020-02-03,80.9472,ABT,81.7443,79.3376,81.1324,81.2823,81.3529
2020-02-04,80.8926,ABT,81.5427,79.4277,81.1403,81.2867,81.3173
2020-02-05,81.3265,ABT,81.5887,79.5198,81.2697,81.3254,81.5966
2020-02-06,81.7069,ABT,81.6582,79.6127,81.3779,81.3829,81.7854
2020-02-07,81.5774,ABT,81.4809,79.6985,81.328,81.4049,81.5589
2020-02-10,81.5351,ABT,81.418,79.7797,81.3227,81.4153,81.4879
2020-02-11,81.6836,ABT,81.5223,79.8606,81.398,81.4427,81.6348
2020-02-12,81.6578,ABT,81.5691,79.9391,81.4308,81.4696,81.6576
2020-02-13,81.6455,ABT,81.6034,80.0147,81.4502,81.4921,81.6494
2020-02-14,81.9824,ABT,81.8098,80.0918,81.5578,81.5392,81.8687
2020-02-18,81.9702,ABT,81.8434,80.1664,81.5829,81.5785,81.8537
2020-02-19,82.0696,ABT,81.9269,80.2405,81.6497,81.6253,81.9529
2020-02-20,81.8812,ABT,81.8409,80.3099,81.627,81.6497,81.8203
2020-02-21,81.4032,ABT,81.6043,80.37,81.5135,81.6295,81.4883
2020-02-24,80.1354,ABT,80.9295,80.4091,81.1518,81.4996,80.5905
2020-02-25,78.1025,ABT,79.7232,80.4139,80.5042,81.2011,79.1117
2020-02-26,76.6156,ABT,78.6754,80.3903,79.9425,80.8079,78.0555
2020-02-27,74.9539,ABT,77.3952,80.3327,79.2372,80.3024,76.7641
2020-02-28,73.1984,ABT,75.9141,80.2362,78.4036,79.6769,75.2984
2020-03-02,73.4874,ABT,75.3945,80.1281,78.075,79.124,75.2531
2020-03-03,72.851,ABT,74.4037,79.994,77.446,78.5317,74.3861
2020-03-04,73.6653,ABT,74.2814,79.8572,77.2573,78.0502,74.6793
2020-03-05,73.9531,ABT,74.018,79.7115,76.943,77.6112,74.538
2020-03-06,74.5336,ABT,74.0916,79.5645,76.7724,77.2489,74.7127
2020-03-09,73.3769,ABT,73.4709,79.3955,76.1844,76.8124,73.7576
2020-03-10,73.6862,ABT,73.6235,79.2263,76.0104,76.4521,73.9295
2020-03-11,72.9621,ABT,73.3134,79.0448,75.5971,76.0726,73.4164
2020-03-12,71.4557,ABT,72.4974,78.8384,74.9168,75.5961,72.2608
2020-03-13,72.424,ABT,72.9123,78.6435,74.9405,75.2696,72.9841
2020-03-16,70.9463,ABT,71.9127,78.4227,74.2264,74.8219,71.688
2020-03-17,71.4636,ABT,72.0218,78.2075,74.1204,74.4764,72.0574
2020-03-18,71.9956,ABT,72.0673,77.9974,74.0037,74.202,72.2816
2020-03-19,70.9954,ABT,71.3636,77.7705,73.4606,73.8461,71.3544
2020-03-20,68.0157,ABT,69.6728,77.5007,72.3736,73.2607,69.1633
2020-03-23,64.2842,ABT,67.3451,77.1716,70.9184,72.3941,66.328
2020-03-24,63.3257,ABT,66.4048,76.825,70.2411,71.5677,65.7824
2020-03-25,63.2938,ABT,65.8291,76.4702,69.7291,70.8238,65.6171
2020-03-26,65.3366,ABT,66.223,76.1334,69.7341,70.303,66.6575
2020-03-27,66.9154,ABT,66.3899,75.8079,69.6235,69.9089,67.1501
2020-03-30,69.5583,ABT,67.4753,75.5157,69.9639,69.7478,68.6195
2020-03-31,71.0556,ABT,68.3938,75.2515,70.2307,69.7321,69.6226
2020-04-01,71.2691,ABT,68.9303,75.0017,70.2555,69.7452,69.8365
2020-04-02,72.0061,ABT,69.9922,74.7787,70.5419,69.8592,70.6573
2020-04-03,72.5234,ABT,70.973,74.5798,70.8006,70.0362,71.2753
2020-04-06,73.7469,ABT,72.3112,74.4176,71.3354,70.3434,72.4935
2020-04-07,74.517,ABT,73.1822,74.2838,71.743,70.7033,73.223
2020-04-08,76.0284,ABT,74.3539,74.189,72.3878,71.1735,74.4651
2020-04-09,77.36,ABT,75.4703,74.133,73.0685,71.7328,75.6475
2020-04-13,78.2283,ABT,76.3837,74.1095,73.6637,72.3275,76.4906
2020-04-14,79.8237,ABT,77.719,74.1308,74.5352,73.0319,77.9628
2020-04-15,81.5582,ABT,79.1867,74.1986,75.486,73.8383,79.4828
2020-04-16,84.276,ABT,81.2972,74.3291,76.8093,74.8325,81.7919
2020-04-17,86.2951,ABT,83.0777,74.5127,78.0012,75.9192,83.526
2020-04-20,88.2916,ABT,84.9088,74.75,79.2579,77.0901,85.2864
2020-04-21,88.3014,ABT,85.7591,75.0137,80.0238,78.1656,85.6941
2020-04-22,88.4493,ABT,86.6539,75.3053,80.8453,79.1862,86.3302
2020-04-23,87.8431,ABT,87.0567,75.6121,81.4423,80.0943,86.4515
2020-04-24,87.4007,ABT,87.3229,75.931,81.9907,80.9038,86.5702
2020-04-27,87.3526,ABT,87.5981,76.2628,82.5665,81.6489,86.8649
2020-04-28,86.4174,ABT,87.1281,76.5878,82.7622,82.2278,86.2795
2020-04-29,85.8943,ABT,86.7569,76.9091,83.0141,82.703,86.03
2020-04-30,85.5099,ABT,86.3313,77.2248,83.2233,83.09,85.7989
2020-05-01,84.5494,ABT,85.595,77.5238,83.2045,83.3423,85.1081
2020-05-04,83.8421,ABT,84.9589,77.8069,83.1858,83.4977,84.5853
2020-05-05,84.436,ABT,84.9977,78.0898,83.4646,83.677,84.9326
2020-05-06,84.3325,ABT,84.726,78.3621,83.5354,83.8102,84.7425
2020-05-07,85.1994,ABT,85.0172,78.6374,83.868,83.993,85.2723
2020-05-08,85.8598,ABT,85.2588,78.9125,84.1406,84.1942,85.6026
2020-05-11,87.0132,ABT,85.9047,79.1971,84.6049,84.4697,86.3979
2020-05-12,87.0828,ABT,86.1503,79.4779,84.813,84.7197,86.47
2020-05-13,86.5998,ABT,86.0811,79.7465,84.8488,84.8979,86.1451
2020-05-14,85.9331,ABT,85.9501,80.0014,84.8458,85.0123,85.8136
2020-05-15,84.8205,ABT,85.5066,80.2348,84.6685,85.0268,85.1283
2020-05-18,84.0596,ABT,85.1264,80.4502,84.544,84.9863,84.7022
2020-05-19,83.0245,ABT,84.3943,80.6399,84.2425,84.8516,83.909
2020-05-20,82.9093,ABT,84.0572,80.8151,84.144,84.7134,83.7461
2020-05-21,83.014,ABT,83.7872,80.9785,84.0831,84.5859,83.6932
2020-05-22,83.5371,ABT,83.7591,81.1359,84.128,84.5005,83.9031
2020-05-26,83.3498,ABT,83.4342,81.2784,83.9846,84.3881,83.6007
2020-05-27,83.6055,ABT,83.435,81.4132,83.9738,84.2983,83.6697
2020-05-28,84.1175,ABT,83.7121,81.5469,84.0879,84.2649,84.031
2020-05-29,85.3743,ABT,84.464,81.6921,84.4512,84.3509,84.9535
2020-06-01,85.7637,ABT,84.8422,81.8376,84.6017,84.4576,85.2041
2020-06-02,85.9381,ABT,85.1025,81.9808,84.7011,84.5631,85.302
2020-06-03,85.5431,ABT,85.1183,82.1156,84.6778,84.6294,85.0935
2020-06-04,84.1384,ABT,84.5514,82.2281,84.3657,84.5769,84.2094
2020-06-05,83.4669,ABT,84.2859,82.3284,84.2336,84.4946,83.9182
2020-06-08,83.9388,ABT,84.483,82.4302,84.3643,84.4732,84.3237
2020-06-09,83.733,ABT,84.277,82.5222,84.2702,84.4264,84.0987
2020-06-10,84.2543,ABT,84.3753,82.6141,84.3602,84.4189,84.3666
2020-06-11,83.3794,ABT,83.7141,82.6852,84.0365,84.311,83.5556
2020-06-12,82.9155,ABT,83.3338,82.7439,83.8597,84.1764,83.2338
2020-06-15,82.6665,ABT,83.1418,82.7942,83.7495,84.0437,83.115
2020-06-16,82.6616,ABT,83.0398,82.8379,83.668,83.9219,83.0697
2020-06-17,83.0467,ABT,83.1811,82.8811,83.7018,83.8447,83.3038
2020-06-18,83.3184,ABT,83.2266,82.9208,83.6749,83.7811,83.3361
2020-06-19,83.5593,ABT,83.3053,82.9591,83.6877,83.7401,83.4527
2020-06-22,83.5932,ABT,83.313,82.9946,83.6677,83.7053,83.4616
2020-06-23,83.8741,ABT,83.5194,83.0318,83.7385,83.7034,83.6901
2020-06-24,82.8267,ABT,83.0363,83.0518,83.4326,83.6076,82.9374
2020-06-25,82.7158,ABT,83.0247,83.0678,83.3716,83.5203,82.9088
2020-06-26,82.3653,ABT,82.8293,83.076,83.2327,83.4149,82.6771
2020-06-29,82.2285,ABT,82.6895,83.079,83.1353,83.3096,82.5726
2020-06-30,82.9192,ABT,82.9654,83.0886,83.2714,83.2776,83.0534
2020-07-01,83.6665,ABT,83.2482,83.1048,83.4132,83.3007,83.4625
2020-07-02,84.3282,ABT,83.6176,83.1294,83.5954,83.3763,83.9057
2020-07-06,85.057,ABT,84.0787,83.1643,83.8278,83.5054,84.409
2020-07-07,85.3663,ABT,84.4156,83.2056,83.9898,83.6508,84.6687
2020-07-08,85.5,ABT,84.7371,83.2526,84.1466,83.8058,84.8911
2020-07-09,85.8986,ABT,85.2201,83.3094,84.3886,83.9938,85.3098
2020-07-10,85.9781,ABT,85.4903,83.3714,84.5481,84.1794,85.4783
2020-07-13,86.0231,ABT,85.7115,83.4376,84.6962,84.359,85.6162
2020-07-14,86.7045,ABT,86.2102,83.5169,85.0228,84.5894,86.2025
2020-07-15,87.809,ABT,86.9274,83.6157,85.4938,84.9014,87.0852
2020-07-16,88.533,ABT,87.4937,83.7293,85.8871,85.2475,87.6706
2020-07-17,89.9477,ABT,88.4545,83.8681,86.5055,85.6879,88.7707
2020-07-20,90.9039,ABT,89.2624,84.027,87.0463,86.1715,89.5563
2020-07-21,91.1927,ABT,89.8112,84.1982,87.4504,86.6424,89.9391
2020-07-22,91.8916,ABT,90.5948,84.3882,87.9997,87.1484,90.6901
2020-07-23,92.5712,ABT,91.3504,84.5964,88.5524,87.6798,91.3994
2020-07-24,92.3993,ABT,91.6641,84.8104,88.8765,88.157,91.4977
2020-07-27,92.5675,ABT,92.0475,85.0332,89.2645,88.614,91.8126
2020-07-28,92.6393,ABT,92.2866,85.2616,89.6018,89.0396,92.0187
2020-07-29,93.4303,ABT,92.8895,85.5061,90.152,89.5084,92.7901
2020-07-30,93.771,ABT,93.2276,85.7586,90.5554,89.9622,93.1391
2020-07-31,93.7927,ABT,93.3292,86.0124,90.8359,90.3662,93.1944
2020-08-03,93.7222,ABT,93.414,86.2664,91.0921,90.7261,93.2452
2020-08-04,93.3771,ABT,93.3454,86.5158,91.253,91.024,93.1093
2020-08-05,93.711,ABT,93.6201,86.7701,91.6029,91.336,93.52
2020-08-06,93.9479,ABT,93.7962,87.0257,91.8816,91.6362,93.7375
2020-08-07,94.0104,ABT,93.8689,87.2786,92.0843,91.9042,93.78
2020-08-10,93.6684,ABT,93.7024,87.5225,92.1562,92.1081,93.536
2020-08-11,93.0629,ABT,93.3698,87.7529,92.1301,92.2353,93.1256
2020-08-12,93.0029,ABT,93.3189,87.9779,92.254,92.3542,93.1867
2020-08-13,93.1742,ABT,93.3754,88.1994,92.4073,92.4771,93.3368
2020-08-14,93.0425,ABT,93.2519,88.4115,92.4423,92.5664,93.1919
2020-08-17,93.2101,ABT,93.2609,88.618,92.5406,92.6519,93.2503
2020-08-18,93.4136,ABT,93.3115,88.8197,92.6523,92.7394,93.352
2020-08-19,93.3511,ABT,93.2637,89.0141,92.7083,92.8116,93.317
2020-08-20,93.6548,ABT,93.438,89.2067,92.8653,92.9048,93.5574
2020-08-21,94.1637,ABT,93.7441,89.4003,93.0781,93.0313,93.9163
2020-08-24,94.2114,ABT,93.8601,89.5891,93.1759,93.1463,93.9513
2020-08-25,94.5509,ABT,94.1356,89.7778,93.3641,93.2815,94.228
2020-08-26,95.0197,ABT,94.4749,89.9689,93.6003,93.4466,94.6025
2020-08-27,97.8255,ABT,96.1376,90.1987,94.5643,93.861,96.7619
2020-08-28,99.8794,ABT,97.5442,90.458,95.3855,94.4116,98.2654
2020-08-31,101.0062,ABT,98.5459,90.7352,96.0021,94.996,99.087
2020-09-01,100.7304,ABT,98.9073,91.0128,96.2862,95.4997,99.026
2020-09-02,101.0959,ABT,99.6619,91.3026,96.8099,96.0186,99.6504
2020-09-03,99.8658,ABT,99.6059,91.5834,96.9186,96.4178,99.212
2020-09-04,98.5683,ABT,99.2531,91.8487,96.8893,96.6862,98.5654
2020-09-08,97.2727,ABT,98.6479,92.0933,96.7405,96.8222,97.7744
2020-09-09,97.3054,ABT,98.5192,92.3328,96.8821,96.9532,97.8699
2020-09-10,96.8243,ABT,98.0289,92.5582,96.8416,97.0243,97.5218
2020-09-11,96.896,ABT,97.643,92.7738,96.8701,97.0741,97.423
2020-09-14,97.3252,ABT,97.5352,92.9845,96.9876,97.1372,97.5785
2020-09-15,97.935,ABT,97.6636,93.1941,97.1759,97.2327,97.9016
2020-09-16,98.0414,ABT,97.6922,93.3975,97.2638,97.3211,97.9398
2020-09-17,98.4514,ABT,97.8972,93.5993,97.4319,97.4298,98.1911
2020-09-18,98.7588,ABT,98.1827,93.7994,97.6018,97.5543,98.4259
2020-09-21,98.6512,ABT,98.2924,93.9929,97.6702,97.6589,98.391
2020-09-22,98.1719,ABT,98.1778,94.1745,97.6251,97.7138,98.0981
2020-09-23,97.1626,ABT,97.6811,94.3354,97.3925,97.6744,97.3984
2020-09-24,95.7773,ABT,96.9311,94.4694,97.0153,97.5218,96.4538
2020-09-25,95.5293,ABT,96.6597,94.5915,96.9105,97.3731,96.3322
2020-09-28,95.7983,ABT,96.5763,94.7073,96.908,97.2603,96.4705
2020-09-29,96.3926,ABT,96.6406,94.8207,96.9753,97.1963,96.7482
2020-09-30,98.0884,ABT,97.3423,94.9484,97.3736,97.2718,97.8006
2020-10-01,99.3482,ABT,97.9591,95.0867,97.7144,97.4311,98.5459
2020-10-02,99.4688,ABT,98.1815,95.2235,97.8226,97.5783,98.6086
2020-10-05,100.0377,ABT,98.7575,95.3678,98.1111,97.7726,99.1333
2020-10-06,99.6376,ABT,98.8999,95.5073,98.1564,97.925,98.9911
2020-10-07,99.6326,ABT,99.2691,95.6487,98.3355,98.0881,99.23
2020-10-08,99.9425,ABT,99.6888,95.7948,98.5708,98.2764,99.5948
2020-10-09,100.6017,ABT,100.1671,95.9493,98.8856,98.5076,100.1257
2020-10-12,101.4991,ABT,100.777,96.1168,99.2988,98.8002,100.8487
2020-10-13,101.4138,ABT,100.8234,96.2821,99.422,99.0464,100.7693
2020-10-14,101.1169,ABT,100.7723,96.4434,99.5088,99.2467,100.6495
2020-10-15,100.6638,ABT,100.6605,96.5986,99.5469,99.3983,100.4596
2020-10-16,100.993,ABT,100.9627,96.7586,99.8,99.5816,100.864
2020-10-19,100.7926,ABT,100.9294,96.9145,99.876,99.7324,100.788
2020-10-20,100.8553,ABT,100.9529,97.0675,99.9741,99.8665,100.8054
2020-10-21,100.1424,ABT,100.5235,97.2059,99.8363,99.9148,100.2531
2020-10-22,100.6437,ABT,100.7194,97.3478,100.0427,100.0086,100.6649
2020-10-23,100.4868,ABT,100.6073,97.4839,100.0712,100.0801,100.5805
2020-10-26,100.8218,ABT,100.7253,97.6202,100.2094,100.1699,100.7987
2020-10-27,100.967,ABT,100.8006,97.7539,100.2947,100.2567,100.8647
2020-10-28,100.4284,ABT,100.5007,97.8748,100.1705,100.2761,100.4116
2020-10-29,99.4189,ABT,99.9831,97.9774,99.9265,100.2092,99.7413
2020-10-30,98.7214,ABT,99.5233,98.0643,99.7171,100.0911,99.2642
2020-11-02,98.9255,ABT,99.5417,98.1486,99.7493,100.0119,99.4578
2020-11-03,99.8693,ABT,99.9216,98.2397,99.9718,100.0213,100.087
2020-11-04,101.3635,ABT,100.6146,98.3455,100.3555,100.1458,101.0174
2020-11-05,103.1612,ABT,101.5513,98.4726,100.8869,100.4002,102.1805
2020-11-06,104.7056,ABT,102.5701,98.6214,101.448,100.7576,103.2599
2020-11-09,104.1118,ABT,102.6254,98.7646,101.4849,101.0253,102.8991
2020-11-10,103.84,ABT,102.9145,98.9088,101.6502,101.267,102.9589
2020-11-11,104.0615,ABT,103.4772,99.0619,101.9703,101.5376,103.4318
2020-11-12,103.9964,ABT,103.816,99.2185,102.1932,101.7984,103.6237
2020-11-13,104.2309,ABT,104.1471,99.3803,102.4543,102.0634,103.9188
2020-11-16,104.9104,ABT,104.5327,99.5507,102.7889,102.3542,104.3892
2020-11-17,105.135,ABT,104.7102,99.7248,103.0332,102.6349,104.6
2020-11-18,104.1993,ABT,104.2717,99.8859,102.9469,102.8046,103.9925
2020-11-19,103.8239,ABT,104.0712,100.0408,102.9837,102.9319,103.8232
2020-11-20,103.4733,ABT,103.8948,100.1891,103.0066,103.0242,103.6705
2020-11-23,102.7262,ABT,103.5041,100.3235,102.8764,103.0436,103.1791
2020-11-24,101.7371,ABT,102.8344,100.4375,102.6048,102.9662,102.4243
2020-11-25,100.7139,ABT,102.0159,100.5281,102.2486,102.7928,101.5789
2020-11-27,100.2745,ABT,101.5077,100.6037,102.0406,102.597,101.2264
2020-11-30,100.2311,ABT,101.1743,100.669,101.9093,102.4101,101.1017
2020-12-01,100.4371,ABT,100.9607,100.7264,101.8163,102.2427,101.071
2020-12-02,100.586,ABT,100.7773,100.7751,101.7009,102.0835,100.9688
2020-12-03,100.5091,ABT,100.572,100.8133,101.5393,101.9165,100.7479
2020-12-04,100.4774,ABT,100.4672,100.8441,101.4284,101.7605,100.6684
2020-12-07,100.205,ABT,100.2931,100.8649,101.2615,101.5956,100.4412
2020-12-08,99.8793,ABT,100.1174,100.8755,101.0759,101.4189,100.1823
2020-12-09,99.5094,ABT,99.9023,100.8749,100.8642,101.2261,99.8765
2020-12-10,99.3152,ABT,99.7429,100.8658,100.6923,101.0346,99.6937
2020-12-11,99.3388,ABT,99.6663,100.8517,100.5841,100.8644,99.6729
2020-12-14,99.3456,ABT,99.5608,100.8324,100.4654,100.7068,99.6038
2020-12-15,99.5814,ABT,99.5913,100.8118,100.4199,100.5816,99.7056
2020-12-16,99.7428,ABT,99.6207,100.7896,100.3688,100.4785,99.7563
2020-12-17,100.2876,ABT,99.9076,100.773,100.4568,100.4348,100.1294
2020-12-18,100.7511,ABT,100.2054,100.762,100.5537,100.4372,100.4534
2020-12-21,100.8206,ABT,100.3362,100.7518,100.5589,100.444,100.4917
2020-12-22,100.8684,ABT,100.4838,100.7433,100.5814,100.4591,100.5646
2020-12-23,100.6071,ABT,100.4659,100.7324,100.5243,100.4549,100.4262
2020-12-24,100.6183,ABT,100.5811,100.7236,100.5567,100.4645,100.5318
2020-12-28,100.4824,ABT,100.5706,100.7141,100.5338,100.4666,100.4806
2020-12-29,100.5873,ABT,100.6385,100.7066,100.5634,100.4792,100.568
2020-12-30,100.7114,ABT,100.6989,100.7013,100.6003,100.5017,100.659
2020-12-31,101.1513,ABT,100.9203,100.7028,100.7312,100.5605,100.9717
2021-01-04,101.3468,ABT,101.0409,100.7083,100.8137,100.6301,101.1177
2021-01-05,101.9139,ABT,101.3845,100.7236,101.0136,100.744,101.5414
